,title,wos,clean_abstract
0,Adaptation and poverty reduction in Mozambique: an opportunity for developing countries to lead,WOS:000427273000002,disproportionately impact world poorest country a recent world bank report highlighted 100 million people risk falling extreme poverty result there currently lack information simultaneously address poverty challenge provide opportunity impacted come new innovative technology solution us example mozambique local international partner working side side show developing country simultaneously address poverty reduction using ecosystem based approach using ecosystem based technique us natural environment help society adapt developing country lead way improve globally paradigm shift would help developing country become leader ecosystem based green infrastructure technique implication policy worldwide policy relevance paris agreement resulting united nation framework convention unfccc 21st conference party cop 21 december 2015 rightly lauded global commitment cut greenhouse gas emission however cop 21 also historic call non party stakeholder address inclusion global goal enhancing adaptive capacity strengthening resilience reducing vulnerability united state commitment 800 million funding combination recognizing need new stakeholder commit large impact developing world providing access fund creates unique opportunity developing country pave way policy practice currently developing country creating national plan nap unfccc through including strong component ecosystem based nap developing country shape country policy improve local institution government facilitate new generation innovative leader lesson learned place like mozambique help lead way region facing similar climatic risk
1,Mainstreaming adaptation to climate change in Least Developed Countries (LDCs),WOS:000226672600004,least developed country ldcs group 49 world poorest country they contributed least emission greenhouse gas ghgs vulnerable effect due location vulnerable region world low capacity adapt change become important policy priority international negotiation recent year however yet become major policy issue within developing country especially ldcs focus two ldcs namely bangladesh mali progress made regarding identifying potential option for example bangladesh already effective disaster response system strategy deal reduced freshwater availability mali well developed programme providing agro hydro meteorological assistance community time drought however much remains done term mainstreaming within national policyrnaking process country policymakers need targeting facilitate scientific must translated appropriate language timescales
2,Building sustainable and resilient surgical systems: A narrative review of opportunities to integrate climate change into national surgical planning in the Western Pacific region,WOS:000821465300013,five billion people lack access surgical care worldwide biggest threat human health 21st century study could integrated national surgical planning western pacific region searched database pubmed web science global health article surgical care finding categorised using modified world health organisation health system building block framework 220 2577 record included infrastructure operating theatre highly resource intensive their carbon footprint could reduced maximising equipment longevity improving energy efficiency renewable energy use service delivery tele medicine outreach avoiding desflurane could reduce emission robust surgical system required adapt increasing burden surgically treated disease injury natural disaster finance fund could mobilised surgical system strengthening information system sustainability key performance indicator surgical system workforce surgical provider could clinical institutional societal practice governance planning surgical care aligned mitigation essential regional surgical care scale surgical system strengthening also necessary
3,Landlessness as the key challenge to climate change adaptation of the rural poor in Bangladesh: an empirical study,WOS:000736021900001,bangladesh ranked top among location affected location extreme weather event last two decade one potential victim consequence around 3 26 million rural bangladeshi household landless these landless household usually constitute poorest vulnerable group bangladesh first victim climatic hazard despite measure taken government non governmental organization landlessness generates constraint adapt changing environment taking premise principally aim unveil landlessness pose challenge rural poor bangladesh endeavor adapt already emerging condition based qualitative interview relevant stakeholder find landlessness key challenge process hinders livelihood income generating activity people living rural coastal region moreover find landless people living near urban space better placed migrate city livelihood shelter also add insightful evidence suggesting lack access land land entitlement major setback existing policy bangladesh
4,Climate change adaptation as a global public good: implications for financing,WOS:000687721600001,beginning afterthought un framework convention agenda come long way since 1992 with ambitious mitigation recent year witnessed increasing frequency extreme event including cross border borderless risk accordingly paris agreement frame global goal global responsibility however financing continues remain extremely poor relative estimated need even though regime obligatory provision support developed country why why majority country insignificant contribution causing problem suffer increasing impact how finance enhanced scale a response query substantiates three claim 1 poor funding attributed territorial framing regime conceptualizes largely local national public good hence inefficacy market mechanism 2 make conceptual political sense consider global public good 3 reframing make difference boosting finance in multi polar world different view finance multilateral agency lead promoting proposed framing
5,"Climate change and dengue fever knowledge, attitudes and practices in Bangladesh: a social media-based cross-sectional survey",WOS:000610059400014,background bangladesh experienced worst dengue fever df outbreak 2019 investigated knowledge attitude practice kap among university student bangladesh significant factor associated prevention practice related df method a social medium based facebook cross sectional kap survey conducted secondary data reported df case 2019 extracted logistic regression spatial analysis run examine data result of 1500 respondent 76 believed affect df transmission however participant reported good knowledge 76 7 attitude 87 9 practice 39 1 corresponding figure df knowledge 47 9 attitude 80 3 practice 25 9 good knowledge attitude significantly associated good mitigation practice p 0 05 good knowledge attitude previous df experience also found significantly associated good df prevention practice p 0 001 there significant positive correlation df kap score number df case conclusion finding provide baseline data used promote educational campaign intervention program focusing mitigation effective df prevention strategy among various community bangladesh similar dengue endemic country
6,Spatial planning of the coastal alluvial plains in the North Central of Vietnam,WOS:000723266000004,vietnam one five country world severely affected particularly north central coastal province vietnam in near future million citizen coastal hazard area experience difficulty socio economic activity face poverty due loss agricultural land even home therefore focus proposing key component spatial planning north central coastal alluvial zone vietnam sea level rise protect inhabitant quality life well agricultural land us typical case dong chau ngoai village dong minh town tien hai district thai binh province vietnam
7,"Climate Change and Local Public Health in the United States: Preparedness, Programs and Perceptions of Local Public Health Department Directors",WOS:000264304300057,while inherently global problem public health impact experienced acutely local regional level jurisdiction likely burdened others public health infrastructure u s organized largely interlocking set public agency federal state local level lead responsibility city county often residing local level to understand director local public health department view responding public health issue conducted telephone survey 133 randomly selected local health department director representing 61 response rate a majority respondent perceived problem jurisdiction problem viewed likely become common severe next 20 year only small minority respondent however yet made prevention top priority health department discrepancy problem recognition programmatic response may due part several factor respondent felt personnel health department key stakeholder community lack knowledge relatively respondent felt health department state health department center disease control prevention necessary expertise help create effective mitigation plan jurisdiction respondent felt health department needed additional funding staff staff training respond effectively these data make clear prevention currently major activity health department local health department require assistance making transition conclude making case word action local health department staff play role alerting member community prospect public health impact jurisdiction
8,Accounting for health in climate change policies: a case study of Fiji,WOS:000336455100001,background expected affect health population coming decade greatest impact poorest disadvantaged people world pacific island including fiji particularly vulnerable effect objective three major health impact fiji explored dengue fever diarrhoeal disease malnutrition pose significant threat human health aim investigate extent fiji national policy selection relevant sectoral policy account human health effect design employed three pronged policy analysis evaluate 1 content fijian national policy extent health incorporated within 2 context within policy developed 3 relevant process 4 actor involved a selection relevant sectoral policy also analysed ass extent included health consideration result policy analysis showed three health impact considered minor extent often indirectly fiji national policy corresponding national strategy well public health act furthermore supporting document relevant sector including water agriculture made mention health impact conclusion projected health impact considered part reviewing fiji national policy national strategy public health act in interest public health include strategy combating dengue fever malnutrition water borne disease related sectoral policy water agriculture also revised consider impact human health approach include health aspect within sectoral specific policy encouraged via number mechanism health all policy approach future could support fiji health sector developing health programme
9,Special Circumstances and the Politics of Climate Vulnerability: African Agency in the UN Climate Change Negotiations,WOS:000718317300005,african country well recognised among worst affected impact however effort secure recognition special circumstance african country within un negotiation unsuccessful despite continental priority prior following adoption paris agreement such status linked global priority funding explores group developing country successful securing recognition african country it provides historical institutionalist explanation path dependent politics institutional recognition emphasising timing different group advanced vulnerability claim shape opposition african country encountered effort relative late mover exercise agency it highlight contestation surrounding vulnerability impact mean contestation divided global south solidarity
