,Topic,Count,Name,-1,0,1
0,-1.0,43.0,-1_farmer_agricultural_system_agriculture,"('farmer', 0.06809427567304306)","('farmer', 0.07549160763898544)","('perception', 0.0925976739428847)"
1,0.0,48.0,0_farmer_strategy_impact_farm,"('agricultural', 0.05020474426215723)","('strategy', 0.047072743564738215)","('farmer', 0.09176534639730109)"
2,1.0,16.0,1_perception_farmer_risk_meteorological,"('system', 0.03359834550203588)","('impact', 0.03176841667153178)","('risk', 0.08037810703019556)"
3,,,,"('agriculture', 0.02985553856071234)","('farm', 0.030559439936141512)","('meteorological', 0.041945149272811955)"
4,,,,"('practice', 0.028121111568733703)","('agricultural', 0.028901461560811168)","('crop', 0.04137342878299104)"
5,,,,"('social', 0.02573800125658709)","('household', 0.028659086055559703)","('health', 0.03971022402924291)"
6,,,,"('farm', 0.025702460016518207)","('farming', 0.027633707741123247)","('weather', 0.03895996152575145)"
7,,,,"('data', 0.025083982916121003)","('practice', 0.025736261203024947)","('loss', 0.03554601437113585)"
8,,,,"('support', 0.024927549940493784)","('production', 0.025721764474042227)","('agricultural', 0.03292204145918437)"
9,,,,"('decision', 0.024473903489521994)","('adoption', 0.025340489416054806)","('information', 0.029055839258534593)"
